#separator:Tab
#html:true
#deck:biohack::languages::es-en
#columns:ID	Spanish	English	SpanishExample	EnglishExample	Grammar	SortKey	Tags	Checksum
#tags column:8
biohack:es-en:0804	la piel	f. skin	Cuida mucho de su piel.	She takes good care of her skin.	feminine noun	piel	biohack es-en letter-p noun	bd495a0cdaab
biohack:es-en:0805	la pierna	f. leg	Me duele la pierna izquierda.	My left leg hurts.	feminine noun	pierna	biohack es-en letter-p noun	a867f840d5d6
biohack:es-en:0806	la píldora	f. pill	El médico me recetó algunas píldoras.	The doctor prescribed some pills for me.	feminine noun	pildora	biohack es-en letter-p noun	c3eb78179c4d
biohack:es-en:0807	pintar	to paint	Un artista inspirado pinta día y noche.	An inspired artist paints day and night.	verb	pintar	biohack es-en letter-p verb	d68f0c17d8b0
biohack:es-en:0808	pintoresco	picturesque	Estas aldeas son muy pintorescas.	These villages are very picturesque.		pintoresco	biohack es-en letter-p	78f3663ad83b
biohack:es-en:0809	la pintura	f. painting	En estas salas tenemos las pinturas de Goya.	In these rooms we have the paintings of Goya.	feminine noun	pintura	biohack es-en letter-p noun	1d9af08513e5
biohack:es-en:0810	la piscina	f. swimming pool	Cuando hace calor, me refresco en la piscina.	When it’s hot, I cool off in the pool.	feminine noun	piscina	biohack es-en letter-p noun	73b098dd7917
biohack:es-en:0811	el piso	m. floor, apartment	Este edificio tiene seis pisos.	This building has	masculine noun	piso	biohack es-en letter-p noun	08a7aad5b8d6
biohack:es-en:0812	planchar	to	iron, press ¿Me pueden limpiar y planchar estos pantalones?	Can you clean and press these pants for me?		planchar	biohack es-en letter-p	f304de76df77
biohack:es-en:0813	el plano	m. map	Siempre llevo conmigo el plano del metro.	I always carry the subway map with me.	masculine noun	plano	biohack es-en letter-p noun	88a2c7c76c6b
biohack:es-en:0814	la plata	f. silver, money	Encontraron minas de plata en México y Perú.	They found silver mines in Mexico and Peru.	feminine noun	plata	biohack es-en letter-p noun	069bc573f56d
biohack:es-en:0815	el plátano	m. banana	Para el desayuno hoy comí dos plátanos.	For breakfast today I ate two bananas.	masculine noun	platano	biohack es-en letter-p noun	9954e87b1a24
biohack:es-en:0816	el plato	m. plate, dish	El plato del día tiene un precio reducido.	The daily special has a lower price.	masculine noun	plato	biohack es-en letter-p noun	77c07e7c1d46
biohack:es-en:0817	la playa	f. beach	Vayaala playa si quiere nadar en el mar.	Go to the beach if you want to swim in the ocean.	feminine noun	playa	biohack es-en letter-p noun	d85704bfd880
biohack:es-en:0818	la plaza	f. plaza, public square	Algunas de las plazas tienen monumentos á impresionantes.	Some of the plazas have impressive monuments.	feminine noun	plaza	biohack es-en letter-p noun	9eceec63123d
biohack:es-en:0819	la pluma	f. pen, feather	Firme con pluma, por favor.	Sign with a pen, please.	feminine noun	pluma	biohack es-en letter-p noun	076fbc17529f
biohack:es-en:0820	pobre	poor	Son tan pobres que no tienen bastante para comer.	They: are so poor that they don’t have enough to eat.		pobre	biohack es-en letter-p	a2545dc814ee
biohack:es-en:0821	poco	little, small amount	Un poco más, por favor.	A little more, please.		poco	biohack es-en letter-p	73807bcc7607
biohack:es-en:0822	poder	to be able to, can	¿Podemos contar con usted?	Can we count on you?	verb	poder	biohack es-en letter-p verb	9ccbcd7f52ed
biohack:es-en:0823	la poesía	f. poetry	La poesía de Lope es bellísima.	The poetry of Lope is most beautiful.	feminine noun	poesia	biohack es-en letter-p noun	3869a0d39036
biohack:es-en:0824	la policía	f. police	La policía vino en seguida.	The police came at once:	feminine noun	policia	biohack es-en letter-p noun	cef313be29b6
biohack:es-en:0825	el/la policía	m. &amp; f. police officer	Dos policías arrestaron al criminal.	Two: policemen arrested the criminal.	masculine or feminine noun	policia	biohack es-en letter-p noun	29f722504875
biohack:es-en:0826	poner	to put, place	¿Puedo poner mis cosas aquí?	Can I put my things here?	verb	poner	biohack es-en letter-p verb	5ad3466f2001
biohack:es-en:0827	por	for, by, in exchange for	La carta fue escrita por su amigo.	The letter was written by his friend.		por	biohack es-en letter-p	25b7c7201ad3
biohack:es-en:0828	porque	because	No voy porque no quiero ir.	I'm not going because I don't want to go.		porque	biohack es-en letter-p	9f75283d276b
biohack:es-en:0829	¿por qué?	why?	¿Por qué no me avisaron?	Why didn't they let me know?		por que?	biohack es-en letter-p	a1dbbb354531
biohack:es-en:0830	el portero	m. doorman, porter	El portero nos buscará un taxi.	The doorman will get us a cab.	masculine noun	portero	biohack es-en letter-p noun	f43a1b166178
biohack:es-en:0831	el precio	m. price	Buscamos un restaurante con precios módicos.	We are looking for a restaurant with moderate prices.	masculine noun	precio	biohack es-en letter-p noun	70528d4e3554
biohack:es-en:0832	la pregunta	f. question	Es una pregunta que no pudo contestar.	It’s a question he couldn't answer.	feminine noun	pregunta	biohack es-en letter-p noun	90d9111fa83b
biohack:es-en:0833	preguntar	to ask	Pregúntele al policía donde está el banco.	Ask the policeman where the bank is.	verb	preguntar	biohack es-en letter-p verb	f98508f011fe
biohack:es-en:0834	el premio	m. prize, award	Su novela recibió el premio de literatura el año. pasado.	His novel received the literature prize last year.	masculine noun	premio	biohack es-en letter-p noun	0683b1718e3f
biohack:es-en:0835	preocuparse	to worry	No se preocupe por eso.	Don't worry about that.	verb	preocuparse	biohack es-en letter-p verb	04f792dfacbe
biohack:es-en:0836	preparar	to prepare	Ya han preparado las habitaciones.	They ve already prepared the rooms.	verb	preparar	biohack es-en letter-p verb	35403bba29b9
biohack:es-en:0837	prestar	to lend	¿Me puede prestar cien dólares?	Can you lend a hundred dollars?	verb	prestar	biohack es-en letter-p verb	9d3c20539460
biohack:es-en:0838	el presupuesto	m. budget	Tuvieron que cancelar algunos programas por problemas del presupuesto.	They had to cancel some programs because of budget problems.	masculine noun	presupuesto	biohack es-en letter-p noun	551f8388f0ba
biohack:es-en:0839	primer, primero	first	El primero de enero es el primer día del año nuevo.	January 1st is the first day of the new year.		primer, primero	biohack es-en letter-p	6a636ca567d4
biohack:es-en:0840	la prisa	f. hurry	Tengo prisa porque ya es tarde.	I'm in a hurry because it’s late already.	feminine noun	prisa	biohack es-en letter-p noun	8e5d450e5332
biohack:es-en:0841	probar	to taste, prove	Pruebe usted esto; a ver si le gusta.	Try this; let's see if you like it.	verb	probar	biohack es-en letter-p verb	19fe21a1887a
biohack:es-en:0842	el problema	m. problem	;Cémo vamos a resolver todos estos problemas?	How are we going to resolve all these problems?	masculine noun	problema	biohack es-en letter-p noun	61f84b6943cd
biohack:es-en:0843	prohibir	to prohibit, forbid	Se prohibe fijar carteles.	Post no bills.	verb	prohibir	biohack es-en letter-p verb	0cf0a41745f0
biohack:es-en:0844	la promesa	f. promise	Nunca cumple su promesa.	He never keeps his promise.	feminine noun	promesa	biohack es-en letter-p noun	931e4be54797
biohack:es-en:0845	prometer	to promise	Prometo volver temprano.	I promise to return early.	verb	prometer	biohack es-en letter-p verb	aa83713f9fea
biohack:es-en:0846	pronto	soon	Deben llegar muy pronto.	They should arrive very soon.		pronto	biohack es-en letter-p	9cb7251ae5ee
biohack:es-en:0847	la propiedad	f. property	Es una propiedad muy valiosa.	It's a very valuable property.	feminine noun	propiedad	biohack es-en letter-p noun	ffcc094bad6b
biohack:es-en:0848	el propietario	m. owner, proprietor	El propietario no quiere vender.	The owner doesn't want to sell.	masculine noun	propietario	biohack es-en letter-p noun	ed5e28f8e473
biohack:es-en:0849	la propina	f. tip	Una propina de diez por ciento basta.	A ten percent tip is enough.	feminine noun	propina	biohack es-en letter-p noun	d7212a37b35e
biohack:es-en:0850	el propósito	m. purpose	¿Cuál es el propósito de su visita?	What is the purpose of your visit?	masculine noun	proposito	biohack es-en letter-p noun	307edbf68ad1
biohack:es-en:0851	proteger	to protect	(Quiere proteger nuestros intereses.	He wants to protect our interests.	verb	proteger	biohack es-en letter-p verb	d07a3d485deb
biohack:es-en:0852	el provecho	m. profit, benefit	No saco ningún provecho de este negocio.	I don’t make any profit from this deal.	masculine noun	provecho	biohack es-en letter-p noun	795cb71e11f9
biohack:es-en:0853	próximo	next	Hay un banco en la próxima esquina.	There is a bank at the next corner.		proximo	biohack es-en letter-p	c26f39396865
biohack:es-en:0854	el proyecto	m. project	El senado aprobó este proyecto.	The senate approved this project.	masculine noun	proyecto	biohack es-en letter-p noun	7578437b31e3
biohack:es-en:0855	la prueba	f. proof, test	¿Qué prueba tiene usted”.	What proof do you have?	feminine noun	prueba	biohack es-en letter-p noun	b57196fc96c2
biohack:es-en:0856	el pueblo	m. village, town	Hay muchos pueblos tranquilos y pintorescos enel sur.	There are many quiet, picturesque villages in the south.	masculine noun	pueblo	biohack es-en letter-p noun	bb9eb78b40fb
biohack:es-en:0857	el puente	m. bridge	El puente fue destruido durante la guerra.	The bridge was destroyed during the war.	masculine noun	puente	biohack es-en letter-p noun	da3fa32b5c22
biohack:es-en:0858	la puerta	f. door	La puerta estaba cerrada cuando llegamos.	The door was closed when we arrived.	feminine noun	puerta	biohack es-en letter-p noun	38905eba9320
biohack:es-en:0859	el puerto	m. port, harbor	Barcelona es el puerto principal de España.	Barcelona is the principal port of Spain.	masculine noun	puerto	biohack es-en letter-p noun	e40ff8deea04
biohack:es-en:0860	el puesto	m. post, stand, job, position	¿Qué clase de puesto busca?	What kind of job are you looking for?	masculine noun	puesto	biohack es-en letter-p noun	355fbcb01298
biohack:es-en:0861	la pulsera	f. bracelet	Una pulsera de plata es un bonito regalo.	A silver bracelet is a pretty gift.	feminine noun	pulsera	biohack es-en letter-p noun	c0b0ac76cc61
biohack:es-en:0862	el punto	m. point, dot	Tienen que aclarar varios puntos.	They have to clarify several points. Llegué a las dos en punto. I arrived at two o'clock sharp.	masculine noun	punto	biohack es-en letter-p noun	7623b23b90c8
biohack:es-en:0863	que	that, which, who	Yo no sabía que ellos estaban aquí.	I didn't know that they were here.		que	biohack es-en letter-q	0c9bec7c7142
biohack:es-en:0864	¿qué?	what?	¿Qué quiere usted saber?	What do you want to know?		que?	biohack es-en letter-q	323e0113511e
biohack:es-en:0865	quedar	to remain, be left	¿Cuánto tiempo nos queda?	How much time do we have left?	verb	quedar	biohack es-en letter-q verb	f33c5721ceed
biohack:es-en:0866	la queja	f. complaint	Hay más quejas en este departamento que en ningún otro.	There are more complaints in this department than in any other.	feminine noun	queja	biohack es-en letter-q noun	2227a542f706
biohack:es-en:0867	quejarse	to complain	¿De qué se quejan ustedes?	What are you complaining about?	verb	quejarse	biohack es-en letter-q verb	b9ce21069428
biohack:es-en:0868	quemar	to burn	Cuidado, no quemes la comida.	Careful, don’t bum the meal.	verb	quemar	biohack es-en letter-q verb	9aa344eb6441
biohack:es-en:0869	querer	to want, wish, love	¿Qué quieren hacer hoy?	What do you want to do today?:	verb	querer	biohack es-en letter-q verb	435fa6e9e092
biohack:es-en:0870	quien	who, whom	La chica con quien salí anoche se llama Luisa.	The girl I went out with last night is called Luisa.		quien	biohack es-en letter-q	5cce8d99bf05
biohack:es-en:0871	¿quién?	who, whom?	¿Quién llamó?	Who called up?		quien?	biohack es-en letter-q	1eacd5a9169e
biohack:es-en:0872	quitar	to take away	Por favor, quite este plato sucio.	Please take away this dirty plate.	verb	quitar	biohack es-en letter-q verb	d1dc75e75bf0
biohack:es-en:0873	quitarse	to take off (clothing)	Se quitaron los zapatos antes de entrar. 3.	E They took off their shoes before entering.	verb	quitarse	biohack es-en letter-q verb	ead1cdf735d8
biohack:es-en:0874	quizás	perhaps	Ella siempre me contesta: quizás, quizás.	She always answers me: perhaps, perhaps.		quizas	biohack es-en letter-q	0ddfb991ecbe
biohack:es-en:0875	rápido	rapid, quick	Fue una decisión muy rápida.	It was a very quick decision.		rapido	biohack es-en letter-r	16851717f8f4
biohack:es-en:0876	rato	while	Tuvimos que esperar un rato.	We had to wait for a while.		rato	biohack es-en letter-r	5c8364e28770
biohack:es-en:0877	la razón	f. reason	Tendrá sus razones por haberlo hecho así.	He must have his reasons for having done it this way.	feminine noun	razon	biohack es-en letter-r noun	0136a7ffb4df
biohack:es-en:0878	razón, tener	to be right	El cree que siempre tiene razón.	He thinks he's always right.	verb	razon, tener	biohack es-en letter-r verb	c2748abed392
biohack:es-en:0879	real	royal	La familia real se va de Madrid en el verano.	The royal family leaves Madrid in the summer.		real	biohack es-en letter-r	e7aa8a3ad286
biohack:es-en:0880	el recado	m. message	Deje un recado en la recepción.	Leave a message at the (hotel) desk.	masculine noun	recado	biohack es-en letter-r noun	c1f9aec06a55
biohack:es-en:0881	la receta	f. recipe, prescription	Lleve la receta a una farmacia.	Bring the prescription to a pharmacy.	feminine noun	receta	biohack es-en letter-r noun	9d8563cd0fb8
biohack:es-en:0882	recibir	to receive	Espero recibir una carta importante hoy.	I expect to receive an important letter today.	verb	recibir	biohack es-en letter-r verb	9a1731406320
biohack:es-en:0883	el recibo	m. receipt	Necesito un recibo para la aduana.	I need a receipt for customs.	masculine noun	recibo	biohack es-en letter-r noun	4523b38e2578
biohack:es-en:0884	reconocer	to recognize	Le reconocí en seguida pero no recuerdo su nombre.	I recognized him at once but I don’t remember his name.	verb	reconocer	biohack es-en letter-r verb	bb1424c4193b
biohack:es-en:0885	recordar	to remember	¿Recuerda usted lo que dijo el guía?	Do you remember what the guide said?	verb	recordar	biohack es-en letter-r verb	29f4ccb4a322
biohack:es-en:0886	recuerdo	remembrance, regards, souvenir	Recuerdos a todos en casa.	Regards to all at home.		recuerdo	biohack es-en letter-r	6ea0615c710e
biohack:es-en:0887	rechazar	to reject	Rechazaron nuestra solicitud.	They rejected our request.	verb	rechazar	biohack es-en letter-r verb	9dd6664a9b1b
biohack:es-en:0888	el regalo	m. gift	Hay muchas tiendas donde se pueden comprar regalos.	There are many stores where you can buy gifts.	masculine noun	regalo	biohack es-en letter-r noun	0127619515df
biohack:es-en:0889	el régimen	m. regime, diet	Bajo el antiguo régimen no había tanto crimen.	Under the old regime there wasn't so much crime.	masculine noun	regimen	biohack es-en letter-r noun	369a1391023e
biohack:es-en:0890	la regla	f. rule, regulation	Tenemos que obedecer las reglas.	We have to obey the rules.	feminine noun	regla	biohack es-en letter-r noun	e0f0d23d2408
biohack:es-en:0891	regresar	to return, come back, go back	Esperamos regresar el año que viene.	We hope to return next year.	verb	regresar	biohack es-en letter-r verb	654563b4ec47
biohack:es-en:0892	regular	regular, OK.	¿Cómo se siente usted?	Regular. How do you feel? O.K.		regular	biohack es-en letter-r	1b1b744d7315
biohack:es-en:0893	la reina	f. queen	Recomiendo una visita al museo Reina Soffa.	I recommend a visit to the Queen Sophia Museum.	feminine noun	reina	biohack es-en letter-r noun	e12946577b9e
biohack:es-en:0894	reír(se)	to laugh	¿De qué se ríe usted?	What are you laughing at?	verb	reir(se)	biohack es-en letter-r verb	017f658454aa
biohack:es-en:0895	el reloj	m. clock, watch	Mi reloj no anda bien.	My watch isn't going right.	masculine noun	reloj	biohack es-en letter-r noun	d393b382122d
biohack:es-en:0896	el remedio	m. remedy, cure	No hay remedio para esa enfermedad.	There is no remedy for that illness.	masculine noun	remedio	biohack es-en letter-r noun	810272af2ce8
biohack:es-en:0897	el renglón	m. line	¿En qué renglón está esa frase?	On what line is that sentence?	masculine noun	renglon	biohack es-en letter-r noun	d9b5ae66745c
biohack:es-en:0898	repente, de	suddenly	De repente apareció el niño.	Suddenly the child appeared.		repente, de	biohack es-en letter-r	fac0a9ede82f
biohack:es-en:0899	repetir	to repeat	¿Quiere usted repetir lo que dijo?	Will you repeat what you said?	verb	repetir	biohack es-en letter-r verb	327f323deea1
biohack:es-en:0900	el resfriado	m. cold (respiratory)	No se acerque; tengo un resfriado contagioso.	Don't come near me; I have a contagious cold.	masculine noun	resfriado	biohack es-en letter-r noun	20465a7e96fa
biohack:es-en:0901	respirar	to breathe	Respire usted fuerte, por favor.	Breathe deeply, please.	verb	respirar	biohack es-en letter-r verb	b0e5898d6f9d
biohack:es-en:0902	responder	to answer, reply	Les escribí varias veces, pero no respondieron.	I wrote to them several times, but they didn't answer.	verb	responder	biohack es-en letter-r verb	c51b2141d093
biohack:es-en:0903	la respuesta	f. answer, reply	Esperamos su respuesta.	We are awaiting their reply.	feminine noun	respuesta	biohack es-en letter-r noun	dda6b23a9fc4
biohack:es-en:0904	el retraso	m. delay	El tren llegó con un retraso de dos horas.	The train arrived with a two-hour delay.	masculine noun	retraso	biohack es-en letter-r noun	469162a43788
biohack:es-en:0905	el retrato	m. picture (of people), portrait	Lleva un retrato de su esposa e hijos en su cartera.	He carries a picture of his wife and children in his wallet.	masculine noun	retrato	biohack es-en letter-r noun	3e43d01895d6
biohack:es-en:0906	la reunión	f. meeting, reunion	Es una reunión de profesores de lenguas modernas.	It's a meeting of modern-language teachers.	feminine noun	reunion	biohack es-en letter-r noun	3a947127cb1d
biohack:es-en:0907	revelar	to reveal, develop (film)	¿Cuánto cuesta revelar un rollo?	How much does it cost to develop a roll?	verb	revelar	biohack es-en letter-r verb	f8242bca40a9
biohack:es-en:0908	la revista	f. magazine	Se venden revistas de todas partes en esta tienda.	They sell magazines from all over in this store.	feminine noun	revista	biohack es-en letter-r noun	2d31c1207c90
biohack:es-en:0909	el rey	m. king	El Rey Juan Carlos es el nieto del Rey Alfonso XIII (trece).	King Juan Carlos is the grandson of King Alfonso XIII.	masculine noun	rey	biohack es-en letter-r noun	a0f66cd7a53e
biohack:es-en:0910	rico	rich, delicious	Deben ser ricos si viven en este palacio.	They must be rich if they live in this palace.		rico	biohack es-en letter-r	81a6a7f47390
biohack:es-en:0911	el rincón	m. corner	Pueden poner una silla pequeña en este rincón.	You can put a small chair in this comer.	masculine noun	rincon	biohack es-en letter-r noun	c032c82f5635
biohack:es-en:0912	el río	m. river	No hay muchos ríos navegables en España.	There aren't many navigable rivers in Spain.	masculine noun	rio	biohack es-en letter-r noun	28f04ee0c5c3
biohack:es-en:0913	robar	to rob, steal	Le robaron todo lo que tenía.	They robbed him of everything he had.	verb	robar	biohack es-en letter-r verb	0f6655830704
biohack:es-en:0914	la rodilla	f. knee	Se puso de rodillas y pidió perdón.	He got down on his knees and asked for forgiveness.	feminine noun	rodilla	biohack es-en letter-r noun	d0691261cb16
biohack:es-en:0915	romper	to break, tear	Cuidado, no rompa nada.	Be careful, don't break anything.	verb	romper	biohack es-en letter-r verb	1f1b95f01028
biohack:es-en:0916	la ropa	f. clothing, clothes	No es necesario traer mucha ropa.	It isn’t necessary to bring a lot of clothes.	feminine noun	ropa	biohack es-en letter-r noun	1aaab65ca1a9
biohack:es-en:0917	roto	broken	Esasilla está rota.	That chair is broken.		roto	biohack es-en letter-r	0919201149dc
biohack:es-en:0918	el ruido	m. noise	El ruido de los aviones me vuelve loco.	The airplane noise drives me crazy.	masculine noun	ruido	biohack es-en letter-r noun	ec3b12205a08
biohack:es-en:0919	la ruta	f. route	Tuvimos que cambiar de ruta por la construcción.	We had to change our route because of the construction.	feminine noun	ruta	biohack es-en letter-r noun	34d75e7128b5
biohack:es-en:0920	la sábana	f. (bed)sheet	No cambian las sábanas todos los dias.	They don't change the sheets everyday.	feminine noun	sabana	biohack es-en letter-s noun	77d2eed4479e
biohack:es-en:0921	saber	to know	No sabemos si viene o no.	We don't know if he's coming or not.	verb	saber	biohack es-en letter-s verb	28d8afb62982
biohack:es-en:0922	sacar	to take out	Sacó todo el dinero que tenía.	He took out all the money he had.	verb	sacar	biohack es-en letter-s verb	dd4bce3cc465
biohack:es-en:0923	el saco	m. bag, sack; jacket (Spanish America)	Examinan todos los sacos al entrar en ese edificio.	They examine all bags on entering that building.	masculine noun	saco	biohack es-en letter-s noun	a097cee659fe
biohack:es-en:0924	la sala	f. living room	Recibimos a nuestros huéspedes en la sala.	We receive our guests in the living room.	feminine noun	sala	biohack es-en letter-s noun	bb3f84635810
biohack:es-en:0925	la salida	f. exit	Lasalida está a la izquierda.	The exit is on the left.	feminine noun	salida	biohack es-en letter-s noun	8a1c186de06b
biohack:es-en:0926	salir	to leave, go out	¿Cuándo sale el último tren?	When does the last train leave?	verb	salir	biohack es-en letter-s verb	02b16a903b07
biohack:es-en:0927	el salón	m. salon, classroom	Nuestra clase de matemáticas está en el salón 12 (doce).	Our math class is in room 12.	masculine noun	salon	biohack es-en letter-s noun	42d708f19f8f
biohack:es-en:0928	la salud	f. health	Come bien y goza de buena salud.	He eats well and en-	feminine noun	salud	biohack es-en letter-s noun	96fe1f69acd2
biohack:es-en:0929	saludar	to greet	Nos saludó y hablamos por algunos minutos.	He	verb	saludar	biohack es-en letter-s verb	3510aa302c71
biohack:es-en:0930	el saludo	m. greeting, regards	Saludos a la familia.	Regards to the family.	masculine noun	saludo	biohack es-en letter-s noun	d481252c1557
biohack:es-en:0931	la sangre	f. blood	Perdió mucha sangre durante la operación.	He lost a lot of blood during the operation.	feminine noun	sangre	biohack es-en letter-s noun	785be30d31df
biohack:es-en:0932	satisfecho	satisfied	No estamos satisfechos con la excursión de hoy.	We aren't satisfied with today's excursion.		satisfecho	biohack es-en letter-s	8d54ea796ce9
biohack:es-en:0933	se	himself, herself, yourself, themselves, yourselves, oneself, one	another No.se ven mucho pero se escriben todos los días.	They don't see each other often but they write to each other every day.		se	biohack es-en letter-s	22373de7e20d
biohack:es-en:0934	secar	to dry	Tenemos que lavar y secar los platos.	We have to wash-and dry the dishes.	verb	secar	biohack es-en letter-s verb	142f1a59087d
biohack:es-en:0935	seco	dry	Laropayaestdseca.	The clothing is dry already.		seco	biohack es-en letter-s	a67a48c91682
biohack:es-en:0936	la sed	f. thirst	Cuando hace calor siempre tengo sed.	When it's hot I'm always thirsty.	feminine noun	sed	biohack es-en letter-s noun	9813b5ee1922
biohack:es-en:0937	la seda	f. silk	Busca unas corbatas de seda.	She is looking for some silk ties.	feminine noun	seda	biohack es-en letter-s noun	385ff272737c
biohack:es-en:0938	seguir	to follow, continue	Sígame y le indicaré el número que busca.	Follow me and I'll point out the number you're looking for. Siga leyendo. Go on reading.	verb	seguir	biohack es-en letter-s verb	830a87b3eb6d
biohack:es-en:0939	según	according to	Según el presidente, no hay nada que temer.	According to the president, there is nothing to fear.		segun	biohack es-en letter-s	964ff444514d
biohack:es-en:0940	el segundo	m. second	Un segundo, por favor.	Estoy ocupado. One second, please. I'm busy.	masculine noun	segundo	biohack es-en letter-s noun	2ab62cc6ca3f
biohack:es-en:0941	seguro	sure, certain	Estaba seguro de que lo tenía conmigo.	I was sure that I had it with me.		seguro	biohack es-en letter-s	a9dbf8de8b4a
biohack:es-en:0942	el seguro	m. insurance	¿Tiene seguro sobre la vida?	Do you have life insurance?	masculine noun	seguro	biohack es-en letter-s noun	f0022d03885d
biohack:es-en:0943	el sello	m. stamp	Cinco sellos de correo aéreo para los Estados Unidos.	Five airmail stamps to the United States.	masculine noun	sello	biohack es-en letter-s noun	aff5d93a7f18
biohack:es-en:0944	la semana	f. week	Vamos a pasar dos semanas en la capital.	We're going to spend two weeks in the capital.	feminine noun	semana	biohack es-en letter-s noun	fc50875f8a86
biohack:es-en:0945	sencillo	simple, plain	Nuestro plan es muy sencillo.	Our plan is very simple.		sencillo	biohack es-en letter-s	cd0800352045
biohack:es-en:0946	sentarse	to sit down	Siéntense, por favor, empezamos pronto.	Sit down, please, we're beginning soon.	verb	sentarse	biohack es-en letter-s verb	a4d670591878
biohack:es-en:0947	sentir	to be sorry	Lo siento, pero no puedo venir.	I'm sorry, but I can't come.	verb	sentir	biohack es-en letter-s verb	b6d5e70196d8
biohack:es-en:0948	sentirse	to feel	Como no se sentía bien, decidió quedarse en casa.	Since he wasn't feeling well, he decided to stay home.	verb	sentirse	biohack es-en letter-s verb	8ee42455f46c
biohack:es-en:0949	la señal	f. signal	Vamos a arreglar una señal en caso de emergencia.	Let's arrange a signal in case of emergency.	feminine noun	senal	biohack es-en letter-s noun	6b739d83cda7
biohack:es-en:0950	el señor	m. gentleman, sir, Mr.	¿Está el señor López?	Sí, señor. ls Mr. López in? Yes, sir.	masculine noun	senor	biohack es-en letter-s noun	0437acf5cfd4
biohack:es-en:0951	la señora	f. lady, madam, Mrs.	La señora Blanco es mi profesora de arte.	Mrs. Blanco is my art teacher.	feminine noun	senora	biohack es-en letter-s noun	14d246defb26
biohack:es-en:0952	la señorita	f. young lady, Miss	¿Puedo hablar con la señorita Ortiz?	May I speak with Miss Ortiz?	feminine noun	senorita	biohack es-en letter-s noun	f910cf65da27
biohack:es-en:0953	separar	to separate	Los Pirineos separan España de Francia.	The Pyrenees separate Spain from France.	verb	separar	biohack es-en letter-s verb	e53d6b859bda
biohack:es-en:0954	ser	to be	¿Cuáles su profesión?	Soy arquitecto. What's your profession? I am an architect.	verb	ser	biohack es-en letter-s verb	56566c7b9ce5
biohack:es-en:0955	serio	serious	Es un problema muy serio.	It’s a very serious problem.		serio	biohack es-en letter-s	3269dc0d0706
biohack:es-en:0956	el servicio	m. service, restroom	El servicio es muy lento hoy.	The service is very slow today.	masculine noun	servicio	biohack es-en letter-s noun	f857dc1346e8
biohack:es-en:0957	la servilleta	f. napkin	Se me cayó la servilleta.	I dropped my napkin.	feminine noun	servilleta	biohack es-en letter-s noun	1b102fa686bf
biohack:es-en:0958	servir	to serve	¡A quién sirvo primero!	Whom shall I serve first?	verb	servir	biohack es-en letter-s verb	a8989bf2ea46
biohack:es-en:0959	si	if, whether	No sé si vienen con nosotros.	I don’t know if they're coming with us.		si	biohack es-en letter-s	8ff6aaed1827
biohack:es-en:0960	sí	yes	El dijo que sí, pero yo tengo mis dudas.	He said yes, but I have my doubts.		si	biohack es-en letter-s	c149cfcf23ed
biohack:es-en:0961	siempre	always	Siempre llega a las nueve en punto.	He always arrives at nine sharp.		siempre	biohack es-en letter-s	6122a805964c
biohack:es-en:0962	el siglo	m. century	Es especialista en la literatura del siglo XX (viente).	He is a specialist in twentieth-century literature.	masculine noun	siglo	biohack es-en letter-s noun	6db2e12c5e87
biohack:es-en:0963	significar	to mean	;Qué significa esta palabra?	What does this word mean’	verb	significar	biohack es-en letter-s verb	ec4f942b1cf3
biohack:es-en:0964	siguiente	following, next	Primero visitamos el palacio, y el dia siguiente fuimos al museo.	First we visited the palace, and the next day we went to the museum.		siguiente	biohack es-en letter-s	4a7f2ec3f50a
biohack:es-en:0965	la silla	f. chair	Esta silla no es muy cómoda.	This chair isn't very comfort-	feminine noun	silla	biohack es-en letter-s noun	9ba0f8a16095
biohack:es-en:0966	simpático	nice, pleasant, congenial	Todos sus parientes parecen muy simpáticos.	All of your relatives seem very nice.		simpatico	biohack es-en letter-s	befa111e76e4
biohack:es-en:0967	sin	without	No se vayan sin mi.	Don’t leave without me.		sin	biohack es-en letter-s	d9f9fb317c29
biohack:es-en:0968	el sitio	m. place, spot	Es un sitio ideal para pasar las vacaciones.	It’s an ideal place to spend a vacation.	masculine noun	sitio	biohack es-en letter-s noun	0296761c5222
biohack:es-en:0969	sobre	over, about, on	Hablaron sobre un tema que me interesa mucho.	They spoke about a topic that interests me very much.		sobre	biohack es-en letter-s	a9cfb39c9904
biohack:es-en:0970	el sobre	m. envelope	Necesito un sobre para esta carta.	I need an envelope for this letter.	masculine noun	sobre	biohack es-en letter-s noun	3d9071c35bae
biohack:es-en:0971	el sol	m. sun	Hay que cuidarse cuando hace mucho sol.	You have to be careful when it’s very sunny.	masculine noun	sol	biohack es-en letter-s noun	4698b1459470
biohack:es-en:0972	solamente	only	Solamente una vez y nada más.	Only once and no more.		solamente	biohack es-en letter-s	2cb4e296760a
biohack:es-en:0973	solo	alone	La dejaron sola por dos días.	They left her alone for two days.		solo	biohack es-en letter-s	577467ad1a78
biohack:es-en:0974	sólo	only	Sólo usted puede ayudarme.	Only you can help me.		solo	biohack es-en letter-s	3ad099653e86
biohack:es-en:0975	el soltero	m. bachelor, unmarried	Mi hermano mayor es soltero pero contento.	My older brother is unmarried but happy.	masculine noun	soltero	biohack es-en letter-s noun	14f7eda55833
